assetTypeNumber,assetNumber,reportingPeriodBeginningDate,reportingPeriodEndingDate,originatorName,originationDate,originalLoanAmount,originalLoanTerm,loanMaturityDate,originalInterestRatePercentage,interestCalculationTypeCode,originalInterestRateTypeCode,originalFirstPaymentDate,underwritingIndicator,gracePeriodNumber,paymentTypeCode,subvented,vehicleManufacturerName,vehicleModelName,vehicleNewUsedCode,vehicleModelYear,vehicleTypeCode,vehicleValueAmount,vehicleValueSourceCode,obligorCreditScoreType,obligorCreditScore,obligorIncomeVerificationLevelCode,obligorEmploymentVerificationCode,coObligorIndicator,paymentToIncomePercentage,obligorGeographicLocation,assetAddedIndicator,remainingTermToMaturityNumber,servicingAdvanceMethodCode,reportingPeriodBeginningLoanBalanceAmount,nextReportingPeriodPaymentAmountDue,reportingPeriodInterestRatePercentage,nextInterestRatePercentage,servicingFeePercentage,otherAssessedUncollectedServicerFeeAmount,scheduledInterestAmount,scheduledPrincipalAmount,otherPrincipalAdjustmentAmount,reportingPeriodActualEndBalanceAmount,reportingPeriodScheduledPaymentAmount,totalActualAmountPaid,actualInterestCollectedAmount,actualPrincipalCollectedAmount,actualOtherCollectedAmount,interestPaidThroughDate,currentDelinquencyStatus,primaryLoanServicerName,subvented.1,reportingPeriodModificationIndicator,modificationTypeCode,paymentExtendedNumber,servicingFlatFeeAmount,otherServicerFeeRetainedByServicer,servicerAdvancedAmount,zeroBalanceCode,assetSubjectDemandIndicator,repurchaseAmount,chargedoffPrincipalAmount,recoveredAmount,repossessedIndicator,repossessedProceedsAmount,originalInterestOnlyTermNumber,X..i..,modificationTypeCode.1,zeroBalanceEffectiveDate,originatorName_clean,originalInterestRatePercentage_clean,obligorGeographicLocation_clean,obligorCreditScore_clean,lender_state_n,paymentToIncomePercentage_clean,credit_score_cat,originalLoanTerm_char,loan_term_cat
SPONSOR,998989999995685760,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,06/2020,39198.95,73,06/2026,0.049,1,1,07/2020,true,1,2,1,TOYOTA,RAV4,1,2020,3,31801,2,CREDIT BUREAU,642,2,2,true,0.1262,AL,false,71,1,39198.95,630.76,0.049,0.049,0,0,160.06,469.41,0,38783.35,629.47,630.76,215.16,415.6,0,07-17-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.049,AL,642,2793,0.1262,Non-Prime,73,73-78 months
SPONSOR,998989999995667072,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,07/2020,27639,76,10/2026,0.1395,1,1,08/2020,true,1,2,0,TOYOTA,4RUNNER,2,2019,3,30925,98,CREDIT BUREAU,509,2,2,true,0.0843,SC,false,75,1,0,0,0.1395,0.1395,0,0,323.98,230.25,-27639,27242.79,554.23,554.23,158.02,396.21,0,07-24-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1395,SC,509,2196,0.0843,Deep Sub-Prime,76,73-78 months
SPONSOR,998989999996506112,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,02/2016,25104.01,77,06/2022,0.1639,1,1,04/2016,true,2,2,0,TOYOTA,CAMRY,1,2016,1,26687,2,CREDIT BUREAU,617,2,2,false,0.1802,AL,false,23,1,10927.93,441.32,0.1639,0.1639,0,0,149.23,387.78,0,10505.27,537.02,545,122.34,422.66,0,07-03-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1639,AL,617,2793,0.1802,Fair,77,73-78 months
SPONSOR,998989999996563072,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2015,25943.67,74,12/2021,0.089,1,1,12/2015,true,2,2,1,TOYOTA,COROLLA,1,2016,1,21169,2,CREDIT BUREAU,609,2,2,false,0.156,SC,false,17,1,8047.36,468.09,0.089,0.089,0,0,55.05,411.3,0,7637.97,466.36,468.09,58.7,409.39,0,07-16-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.089,SC,609,2196,0.156,Fair,74,73-78 months
SPONSOR,998989999995858048,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,07/2019,34095.67,74,08/2025,0.059,1,1,09/2019,true,2,2,1,TOYOTA,TACOMA SR,1,2019,2,25524,2,CREDIT BUREAU,580,2,2,false,0.1255,AL,false,61,1,30208.42,564.84,0.059,0.059,0,0,147.73,415.71,0,29814.01,563.45,593.08,170.43,394.41,28.24,07-23-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.059,AL,580,2793,0.1255,Fair,74,73-78 months
SPONSOR,998989999995847296,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,07/2019,26191,77,11/2025,0.1154,1,1,09/2019,true,2,2,0,TOYOTA,C-HR,1,2019,3,25839,2,CREDIT BUREAU,616,2,2,false,0.1837,NC,false,64,1,23718.01,434.99,0.1154,0.1154,0,0,227.77,263.98,0,23449.83,491.76,500,231.82,268.18,0,07-13-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1154,NC,616,3571,0.1837,Fair,77,73-78 months
SPONSOR,998989999995835776,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,38517.16,74,09/2025,0.049,1,1,10/2019,true,2,2,1,TOYOTA,CAMRY,1,2019,1,28041,2,CREDIT BUREAU,684,2,2,true,0.1308,NC,false,62,1,33825.82,0,0.049,0.049,0,0,140.04,478.48,0,33350.94,618.53,619.79,144.91,474.88,0,07-28-2020,0,WORLD OMNI FINANCIAL CORP,2,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.049,NC,684,3571,0.1308,Prime,74,73-78 months
SPONSOR,998989999995836416,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,21917.01,76,11/2025,0.1034,1,1,09/2019,true,1,2,0,TOYOTA,CAMRY,1,2019,1,26269,2,CREDIT BUREAU,631,2,2,true,0.0957,NC,false,64,1,19701.76,347.72,0.1034,0.1034,0,0,170.11,227.84,0,19403.09,397.96,398.86,100.19,298.67,0,07-12-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1034,NC,631,3571,0.0957,Non-Prime,76,73-78 months
SPONSOR,998989999995830912,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,33851.67,74,09/2025,0.049,1,1,10/2019,true,2,2,1,TOYOTA,PRIUS,1,2019,1,26526,2,CREDIT BUREAU,607,2,2,false,0.1329,NC,false,62,1,30202.6,544.7,0.049,0.049,0,0,123.08,420.52,0,29779.2,543.6,544.7,121.3,423.4,0,07-15-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.049,NC,607,3571,0.1329,Fair,74,73-78 months
SPONSOR,998989999995825536,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,09/2019,41619.97,73,09/2025,0.1304,1,1,10/2019,true,1,2,0,TOYOTA,TUNDRA,2,2016,2,36675,98,CREDIT BUREAU,636,2,2,false,0.1234,NC,false,62,1,37937.04,839.56,0.1304,0.1304,0,0,413.03,423.33,0,37528.56,836.36,841,432.52,408.48,0,07-06-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1304,NC,636,3571,0.1234,Non-Prime,73,73-78 months
SPONSOR,998989999995796608,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2019,30432.93,74,11/2025,0.019,1,1,12/2019,true,2,2,1,TOYOTA,4RUNNER,1,2019,3,42029,2,CREDIT BUREAU,717,2,2,true,0.0051,NC,false,64,1,27229.69,447.91,0.019,0.019,0,0,43.73,403.82,0,27229.69,447.56,0,0,0,0,06-30-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.019,NC,717,3571,0.0051,Prime,74,73-78 months
SPONSOR,998989999995783168,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,11/2019,24039.32,77,03/2026,0.0889,1,1,01/2020,true,2,2,0,TOYOTA,CAMRY,1,2020,1,29262,2,CREDIT BUREAU,621,2,2,false,0.1442,NC,false,68,1,22642.69,420.48,0.0889,0.0889,0,0,167.18,251.74,0,22387.2,418.92,420.48,164.99,255.49,0,07-09-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0889,NC,621,3571,0.1442,Non-Prime,77,73-78 months
SPONSOR,998989999995785600,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,11/2019,21310.93,77,03/2026,0.1139,1,1,01/2020,true,2,2,0,TOYOTA,COROLLA,1,2020,1,21523,2,CREDIT BUREAU,591,2,2,false,0.077,AL,false,68,1,20192,400.37,0.1139,0.1139,0,0,190.83,207.64,0,19980.14,398.47,400.37,188.51,211.86,0,07-03-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1139,AL,591,2793,0.077,Fair,77,73-78 months
SPONSOR,998989999995776512,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,12/2019,31165.22,76,03/2026,0.0578,1,1,01/2020,true,1,2,0,NISSAN,PATHFINDER,2,2017,3,23450,98,CREDIT BUREAU,709,2,2,false,0.1164,SC,false,68,1,28973.57,497.28,0.0578,0.0578,0,0,139.99,356.09,0,28271.85,496.09,1044.56,292.84,701.72,50,07-22-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0578,SC,709,2196,0.1164,Prime,76,73-78 months
SPONSOR,998989999995789952,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,11/2019,37867,76,02/2026,0.0664,1,1,12/2019,true,1,2,0,TOYOTA,CAMRY,1,2020,1,28285,2,CREDIT BUREAU,802,2,2,true,0.052,AL,false,67,1,34914.45,618.26,0.0664,0.0664,0,0,193.43,424.82,0,34511.56,618.25,618.26,215.37,402.89,0,07-06-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0664,AL,802,2793,0.052,Super-Prime,76,73-78 months
SPONSOR,998989999995763328,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,12/2019,35668.19,73,12/2025,0.0649,1,1,01/2020,true,1,2,1,TOYOTA,RAV4,1,2020,3,31069,2,CREDIT BUREAU,648,2,2,false,0.1406,NC,false,65,1,33162.31,599.4,0.0649,0.0649,0,0,179.53,419.87,0,32709.92,599.4,599.4,147.01,452.39,0,07-10-2020,0,WORLD OMNI FINANCIAL CORP,2,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0649,NC,648,3571,0.1406,Non-Prime,73,73-78 months
SPONSOR,998989999995756160,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,01/2020,30614.82,76,06/2026,0.1489,1,1,02/2020,true,1,2,0,LEXUS,RX350,2,2017,3,29275,98,CREDIT BUREAU,604,2,2,false,0.1056,NC,false,71,1,30393.22,633.44,0.1489,0.1489,0,0,364,265.53,0,30393.22,629.53,633.44,633.44,0,0,07-29-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1489,NC,604,3571,0.1056,Fair,76,73-78 months
SPONSOR,998989999995752448,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,01/2020,24147.87,76,04/2026,0.1229,1,1,02/2020,true,1,2,0,TOYOTA,COROLLA,1,2020,1,21324,2,CREDIT BUREAU,600,2,2,false,0.1108,NC,false,69,1,23080.99,465.24,0.1229,0.1229,0,0,236.04,226.82,0,22871.5,462.87,465.24,255.75,209.49,0,07-23-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1229,NC,600,3571,0.1108,Fair,76,73-78 months
SPONSOR,998989999995747968,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,01/2020,14855.33,68,09/2025,0.1365,1,1,03/2020,true,2,2,0,LEXUS,ES,2,2016,1,19136,98,CREDIT BUREAU,573,2,2,false,0.0462,AL,false,62,1,14855.33,646.18,0.1365,0.1365,0,16.15,161.93,159.33,0,14800.21,321.26,339.24,267.97,55.12,16.15,07-04-2020,25,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1365,AL,573,2793,0.0462,Deep Sub-Prime,68,67-72 months
SPONSOR,998989999995748608,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,01/2020,32235.83,77,05/2026,0.1099,1,1,03/2020,true,2,2,0,TOYOTA,CAMRY,1,2020,1,28626,2,CREDIT BUREAU,603,2,2,false,0.1497,NC,false,70,1,31222.56,598.79,0.1099,0.1099,0,0,284.05,312.02,0,30951.91,596.08,613.79,328.14,270.65,15,07-15-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1099,NC,603,3571,0.1497,Fair,77,73-78 months
SPONSOR,998989999995718016,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,03/2020,32767,76,06/2026,0.1059,1,1,04/2020,true,1,2,0,TOYOTA,CAMRY,2,2019,1,27925,98,CREDIT BUREAU,620,2,2,false,0.1198,AL,false,71,1,31843.34,598.99,0.1059,0.1059,0,0,280.88,318.27,0,31502.33,599.16,598.99,257.98,341.01,0,07-27-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1059,AL,620,2793,0.1198,Non-Prime,76,73-78 months
SPONSOR,998989999995718784,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,03/2020,10474.22,62,04/2025,0.0661,1,1,05/2020,true,2,2,0,TOYOTA,COROLLA,2,2019,1,13575,98,CREDIT BUREAU,848,2,2,true,0.0172,AL,false,57,1,10205.2,206.05,0.0661,0.0661,0,0,56.06,149.41,0,10054.45,205.48,206.05,55.3,150.75,0,07-04-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0661,AL,848,2793,0.0172,Super-Prime,62,61-66 months
SPONSOR,998989999995719680,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,03/2020,24519.63,77,07/2026,0.1279,1,1,05/2020,true,2,2,0,TOYOTA,COROLLA,1,2020,1,22421,2,CREDIT BUREAU,628,2,2,false,0.1597,AL,false,72,1,24519.63,479.01,0.1279,0.1279,0,0,256.72,219.74,0,24025.12,476.47,981.97,463.51,494.51,23.95,07-08-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1279,AL,628,2793,0.1597,Non-Prime,77,73-78 months
SPONSOR,998989999995705728,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,04/2020,17676.07,75,06/2026,0.0419,1,1,07/2020,true,3,2,2,TOYOTA,COROLLA,1,2020,1,21683,2,CREDIT BUREAU,620,2,2,false,0.1344,AL,false,71,1,17676.07,280.02,0.0419,0.0419,0,0,61.71,216.35,0,17572.1,278.07,280.02,176.05,103.97,0,07-20-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0419,AL,620,2793,0.1344,Non-Prime,75,73-78 months
SPONSOR,998989999995712384,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,04/2020,64642.79,76,07/2026,0.0614,1,1,05/2020,true,1,2,0,TOYOTA,TUNDRA 4X4,1,2020,2,57236,2,CREDIT BUREAU,702,2,2,true,0.0754,AL,false,72,1,63378.74,1042.67,0.0614,0.0614,0,0,323.47,716.53,0,62655.03,1040,1042.67,318.96,723.71,0,07-28-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0614,AL,702,2793,0.0754,Prime,76,73-78 months
SPONSOR,998989999995704832,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,04/2020,23578.99,74,05/2026,0.069,1,1,06/2020,true,2,2,1,TOYOTA,COROLLA,1,2020,1,21334,2,CREDIT BUREAU,605,2,2,false,0.116,AL,false,70,1,23368.13,402,0.069,0.069,0,0,134.05,266.81,0,23089.48,400.86,402,123.35,278.65,0,07-09-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.069,AL,605,2793,0.116,Fair,74,73-78 months
SPONSOR,998989999995696768,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,05/2020,26775.06,76,08/2026,0.1494,1,1,06/2020,true,1,2,0,TOYOTA,COROLLA,1,2020,1,21334,2,CREDIT BUREAU,548,2,2,false,0.1179,NC,false,73,1,26561.87,549.9,0.1494,0.1494,0,0,330.63,220.67,0,26280.93,551.3,552,271.06,280.94,0,07-10-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1494,NC,548,3571,0.1179,Deep Sub-Prime,76,73-78 months
SPONSOR,998989999995721856,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,03/2020,53846.62,77,07/2026,0.079,1,1,05/2020,true,2,2,0,TOYOTA,4RUNNER,1,2020,3,48199,2,CREDIT BUREAU,662,2,2,true,0.0832,SC,false,72,1,53001.93,898.58,0.079,0.079,0,0,347.12,564.91,0,52516.6,912.04,950,446.17,485.33,18.5,07-21-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.079,SC,662,2196,0.0832,Prime,77,73-78 months
SPONSOR,998989999995722368,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,03/2020,23364.48,76,06/2026,0.0979,1,1,04/2020,true,1,2,0,TOYOTA,COROLLA,1,2020,1,21334,2,CREDIT BUREAU,578,2,2,false,0.1678,NC,false,71,1,22755.7,419.41,0.0979,0.0979,0,0,185.01,232.71,0,22500.64,417.72,419.41,164.35,255.06,0,07-23-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0979,NC,578,3571,0.1678,Deep Sub-Prime,76,73-78 months
SPONSOR,998989999995684224,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,06/2020,14393.6,61,06/2025,0.0949,1,1,07/2020,true,1,2,0,LAND ROVER,RANGE ROVE,2,2015,2,18375,98,CREDIT BUREAU,625,2,2,false,0.1138,MS,false,59,1,14393.6,303.4,0.0949,0.0949,0,0,113.82,188.39,0,14258.14,302.22,303.4,167.94,135.46,0,07-20-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0949,MS,625,37,0.1138,Non-Prime,61,61-66 months
SPONSOR,998989999995667072,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,07/2020,24546.7,73,07/2026,0.0934,1,1,08/2020,true,1,2,0,TOYOTA,CAMRY,1,2020,1,26254,2,CREDIT BUREAU,640,2,2,false,0.1307,NC,false,72,1,0,448.33,0.0934,0.0934,0,0,193.02,253.59,-24546.7,24546.7,446.62,0,0,0,0,NA,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0934,NC,640,3571,0.1307,Non-Prime,73,73-78 months
SPONSOR,998989999996579200,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,09/2015,33227.59,73,10/2021,0.039,1,1,10/2015,true,1,2,1,TOYOTA,CAMRY,1,2016,1,27607,2,CREDIT BUREAU,556,2,2,false,0.1486,NC,false,15,1,6655.39,519.18,0.039,0.039,0,0,24.62,493.71,0,6158.19,518.33,519.18,21.98,497.2,0,07-20-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.039,NC,556,3571,0.1486,Deep Sub-Prime,73,73-78 months
SPONSOR,998989999995818240,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,09/2019,30948.36,77,01/2026,0.0974,1,1,11/2019,true,2,2,0,TOYOTA,CAMRY,1,2019,1,27846,2,CREDIT BUREAU,632,2,2,true,0.0459,AL,false,66,1,28581.61,554.75,0.0974,0.0974,0,0,231.06,321.46,0,28255.04,552.53,554.75,228.18,326.57,0,07-01-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0974,AL,632,2793,0.0459,Non-Prime,77,73-78 months
SPONSOR,998989999995854464,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,07/2019,13158.93,61,07/2024,0.1559,1,1,08/2019,true,1,2,0,TOYOTA,RAV4,2,2012,3,8925,98,CREDIT BUREAU,628,2,2,true,0.0566,NC,false,48,1,11454.16,317.14,0.1559,0.1559,0,0,148.65,168.48,0,11254.12,317.13,317.14,117.1,200.04,0,07-19-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1559,NC,628,3571,0.0566,Non-Prime,61,61-66 months
SPONSOR,998989999995847168,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,24135.32,76,11/2025,0.1099,1,1,09/2019,true,1,2,0,TOYOTA,COROLLA,1,2020,1,23224,2,CREDIT BUREAU,632,2,2,true,0.091,AL,false,64,1,21909.75,448.33,0.1099,0.1099,0,0,199.53,246.75,0,21645.63,446.29,448.33,184.21,264.12,0,07-23-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1099,AL,632,2793,0.091,Non-Prime,76,73-78 months
SPONSOR,998989999995839360,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,52200.71,74,09/2025,0.049,1,1,10/2019,true,2,2,1,TOYOTA,4RUNNER,1,2019,3,43683,2,CREDIT BUREAU,638,2,2,false,0.0034,SC,false,62,1,45858.51,0,0.049,0.049,0,0,189.8,648.46,0,45221.14,838.26,839.98,202.61,637.37,0,07-28-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.049,SC,638,2196,0.0034,Non-Prime,74,73-78 months
SPONSOR,998989999995833344,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,32158.55,77,12/2025,0.1184,1,1,10/2019,true,2,2,0,TOYOTA,RAV4,1,2019,3,27782,2,CREDIT BUREAU,636,2,2,true,0.1616,AL,false,65,1,29468.25,609.24,0.1184,0.1184,0,0,290.36,318.47,0,29144.99,608.83,609.24,285.98,323.26,0,07-03-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1184,AL,636,2793,0.1616,Non-Prime,77,73-78 months
SPONSOR,998989999995811200,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2019,30172.1,76,03/2026,0.0889,1,1,11/2019,true,1,2,0,TOYOTA,TACOMA SR5,1,2019,2,35578,2,CREDIT BUREAU,610,2,2,false,0.1643,SC,false,68,1,28497.32,0,0.0889,0.0889,0,0,205.13,320.66,0,28075,525.8,1051.6,629.28,422.32,0,07-30-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0889,SC,610,2196,0.1643,Fair,76,73-78 months
SPONSOR,998989999995808384,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2019,34593,76,03/2026,0.1209,1,1,11/2019,true,1,2,0,TOYOTA,CAMRY,1,2020,1,29527,2,CREDIT BUREAU,642,2,2,false,0.166,NC,false,68,1,33091.53,662.77,0.1209,0.1209,0,0,322.56,336.89,0,33091.53,659.45,662.77,662.77,0,0,07-21-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1209,NC,642,3571,0.166,Non-Prime,76,73-78 months
SPONSOR,998989999995795200,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2019,18410.89,77,03/2026,0.1516,1,1,12/2019,true,2,2,0,HYUNDAI,SONATA,2,2018,1,14568,98,CREDIT BUREAU,573,2,2,true,0.0736,AL,false,68,1,17512.68,96,0.1516,0.1516,0,0,218.93,162.37,0,17353.83,381.3,383.72,224.87,158.85,0,07-13-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1516,AL,573,2793,0.0736,Deep Sub-Prime,77,73-78 months
